### Energy [MeV],Low dEdx [MeV*cm2/g],High dEdx [MeV*cm2/g]
50.076,2.29388,1.45359
50.077,2.29385,1.45357
50.078,2.29381,1.45355
50.079,2.29377,1.45352
50.08,2.29374,1.4535
50.081,2.2937,1.45348
50.082,2.29367,1.45345
50.083,2.29363,1.45343
50.084,2.2936,1.45341
50.085,2.29356,1.45338
50.086,2.29353,1.45336
50.087,2.29349,1.45334
50.088,2.29346,1.45332
50.089,2.29342,1.45329
50.09,2.29339,1.45327
50.091,2.29335,1.45325
50.092,2.29331,1.45322
50.093,2.29328,1.4532
50.094,2.29324,1.45318
50.095,2.29321,1.45315
50.096,2.29317,1.45313
50.097,2.29314,1.45311
50.098,2.2931,1.45308
50.099,2.29307,1.45306
50.1,2.29303,1.45304
50.101,2.293,1.45301
50.102,2.29296,1.45299
50.103,2.29292,1.45297
50.104,2.29289,1.45295
50.105,2.29285,1.45292
50.106,2.29282,1.4529
50.107,2.29278,1.45288
50.108,2.29275,1.45285
50.109,2.29271,1.45283
50.11,2.29268,1.45281
50.111,2.29264,1.45278
50.112,2.29261,1.45276
50.113,2.29257,1.45274
50.114,2.29253,1.45271
50.115,2.2925,1.45269
50.116,2.29246,1.45267
50.117,2.29243,1.45264
50.118,2.29239,1.45262
50.119,2.29236,1.4526
50.12,2.29232,1.45258
50.121,2.29229,1.45255
50.122,2.29225,1.45253
50.123,2.29222,1.45251
50.124,2.29218,1.45248
50.125,2.29215,1.45246
50.126,2.29211,1.45244
50.127,2.29207,1.45241
50.128,2.29204,1.45239
50.129,2.292,1.45237
50.13,2.29197,1.45234
50.131,2.29193,1.45232
50.132,2.2919,1.4523
50.133,2.29186,1.45228
50.134,2.29183,1.45225
50.135,2.29179,1.45223
50.136,2.29176,1.45221
50.137,2.29172,1.45218
50.138,2.29169,1.45216
50.139,2.29165,1.45214
50.14,2.29161,1.45211
50.141,2.29158,1.45209
50.142,2.29154,1.45207
50.143,2.29151,1.45204
50.144,2.29147,1.45202
50.145,2.29144,1.452
50.146,2.2914,1.45198
50.147,2.29137,1.45195
50.148,2.29133,1.45193
50.149,2.2913,1.45191
50.15,2.29126,1.45188
50.151,2.29123,1.45186
50.152,2.29119,1.45184
50.153,2.29115,1.45181
50.154,2.29112,1.45179
50.155,2.29108,1.45177
50.156,2.29105,1.45174
50.157,2.29101,1.45172
50.158,2.29098,1.4517
50.159,2.29094,1.45168
50.16,2.29091,1.45165
50.161,2.29087,1.45163
50.162,2.29084,1.45161
50.163,2.2908,1.45158
50.164,2.29077,1.45156
50.165,2.29073,1.45154
50.166,2.2907,1.45151
50.167,2.29066,1.45149
50.168,2.29062,1.45147
50.169,2.29059,1.45144
50.17,2.29055,1.45142
50.171,2.29052,1.4514
50.172,2.29048,1.45138
50.173,2.29045,1.45135
50.174,2.29041,1.45133
50.175,2.29038,1.45131
50.176,2.29034,1.45128
50.177,2.29031,1.45126
50.178,2.29027,1.45124
50.179,2.29024,1.45121
50.18,2.2902,1.45119
50.181,2.29017,1.45117
50.182,2.29013,1.45114
50.183,2.29009,1.45112
50.184,2.29006,1.4511
50.185,2.29002,1.45108
50.186,2.28999,1.45105
50.187,2.28995,1.45103
50.188,2.28992,1.45101
50.189,2.28988,1.45098
50.19,2.28985,1.45096
50.191,2.28981,1.45094
50.192,2.28978,1.45091
50.193,2.28974,1.45089
50.194,2.28971,1.45087
50.195,2.28967,1.45084
50.196,2.28964,1.45082
50.197,2.2896,1.4508
50.198,2.28956,1.45078
50.199,2.28953,1.45075
50.2,2.28949,1.45073
50.201,2.28946,1.45071
50.202,2.28942,1.45068
50.203,2.28939,1.45066
50.204,2.28935,1.45064
50.205,2.28932,1.45061
50.206,2.28928,1.45059
50.207,2.28925,1.45057
50.208,2.28921,1.45055
50.209,2.28918,1.45052
50.21,2.28914,1.4505
50.211,2.28911,1.45048
50.212,2.28907,1.45045
50.213,2.28904,1.45043
50.214,2.289,1.45041
50.215,2.28896,1.45038
50.216,2.28893,1.45036
50.217,2.28889,1.45034
50.218,2.28886,1.45032
50.219,2.28882,1.45029
50.22,2.28879,1.45027
50.221,2.28875,1.45025
50.222,2.28872,1.45022
50.223,2.28868,1.4502
50.224,2.28865,1.45018
50.225,2.28861,1.45015
50.226,2.28858,1.45013
50.227,2.28854,1.45011
50.228,2.28851,1.45008
50.229,2.28847,1.45006
50.23,2.28844,1.45004
50.231,2.2884,1.45002
50.232,2.28837,1.44999
50.233,2.28833,1.44997
50.234,2.28829,1.44995
50.235,2.28826,1.44992
50.236,2.28822,1.4499
50.237,2.28819,1.44988
50.238,2.28815,1.44985
50.239,2.28812,1.44983
50.24,2.28808,1.44981
50.241,2.28805,1.44979
50.242,2.28801,1.44976
50.243,2.28798,1.44974
50.244,2.28794,1.44972
50.245,2.28791,1.44969
50.246,2.28787,1.44967
50.247,2.28784,1.44965
50.248,2.2878,1.44962
50.249,2.28777,1.4496
50.25,2.28773,1.44958
50.251,2.2877,1.44956
50.252,2.28766,1.44953
50.253,2.28763,1.44951
50.254,2.28759,1.44949
50.255,2.28755,1.44946
50.256,2.28752,1.44944
50.257,2.28748,1.44942
50.258,2.28745,1.44939
50.259,2.28741,1.44937
50.26,2.28738,1.44935
50.261,2.28734,1.44933
50.262,2.28731,1.4493
50.263,2.28727,1.44928
50.264,2.28724,1.44926
50.265,2.2872,1.44923
50.266,2.28717,1.44921
50.267,2.28713,1.44919
50.268,2.2871,1.44916
50.269,2.28706,1.44914
50.27,2.28703,1.44912
50.271,2.28699,1.4491
50.272,2.28696,1.44907
50.273,2.28692,1.44905
50.274,2.28689,1.44903
50.275,2.28685,1.449
50.276,2.28682,1.44898
50.277,2.28678,1.44896
50.278,2.28674,1.44894
50.279,2.28671,1.44891
50.28,2.28667,1.44889
50.281,2.28664,1.44887
50.282,2.2866,1.44884
50.283,2.28657,1.44882
50.284,2.28653,1.4488
50.285,2.2865,1.44877
50.286,2.28646,1.44875
50.287,2.28643,1.44873
50.288,2.28639,1.44871
50.289,2.28636,1.44868
50.29,2.28632,1.44866
50.291,2.28629,1.44864
50.292,2.28625,1.44861
50.293,2.28622,1.44859
50.294,2.28618,1.44857
50.295,2.28615,1.44854
50.296,2.28611,1.44852
50.297,2.28608,1.4485
50.298,2.28604,1.44848
50.299,2.28601,1.44845
50.3,2.28597,1.44843
50.301,2.28594,1.44841
50.302,2.2859,1.44838
50.303,2.28587,1.44836
50.304,2.28583,1.44834
50.305,2.28579,1.44832
50.306,2.28576,1.44829
50.307,2.28572,1.44827
50.308,2.28569,1.44825
50.309,2.28565,1.44822
50.31,2.28562,1.4482
50.311,2.28558,1.44818
50.312,2.28555,1.44815
50.313,2.28551,1.44813
50.314,2.28548,1.44811
50.315,2.28544,1.44809
50.316,2.28541,1.44806
50.317,2.28537,1.44804
50.318,2.28534,1.44802
50.319,2.2853,1.44799
50.32,2.28527,1.44797
50.321,2.28523,1.44795
50.322,2.2852,1.44793
50.323,2.28516,1.4479
50.324,2.28513,1.44788
50.325,2.28509,1.44786
50.326,2.28506,1.44783
50.327,2.28502,1.44781
50.328,2.28499,1.44779
50.329,2.28495,1.44776
50.33,2.28492,1.44774
50.331,2.28488,1.44772
50.332,2.28485,1.4477
50.333,2.28481,1.44767
50.334,2.28478,1.44765
50.335,2.28474,1.44763
50.336,2.28471,1.4476
50.337,2.28467,1.44758
50.338,2.28464,1.44756
50.339,2.2846,1.44754
50.34,2.28456,1.44751
50.341,2.28453,1.44749
50.342,2.28449,1.44747
50.343,2.28446,1.44744
50.344,2.28442,1.44742
50.345,2.28439,1.4474
50.346,2.28435,1.44737
50.347,2.28432,1.44735
50.348,2.28428,1.44733
50.349,2.28425,1.44731
50.35,2.28421,1.44728
50.351,2.28418,1.44726
50.352,2.28414,1.44724
50.353,2.28411,1.44721
50.354,2.28407,1.44719
50.355,2.28404,1.44717
50.356,2.284,1.44715
50.357,2.28397,1.44712
50.358,2.28393,1.4471
50.359,2.2839,1.44708
50.36,2.28386,1.44705
50.361,2.28383,1.44703
50.362,2.28379,1.44701
50.363,2.28376,1.44699
50.364,2.28372,1.44696
50.365,2.28369,1.44694
50.366,2.28365,1.44692
50.367,2.28362,1.44689
50.368,2.28358,1.44687
50.369,2.28355,1.44685
50.37,2.28351,1.44683
50.371,2.28348,1.4468
50.372,2.28344,1.44678
50.373,2.28341,1.44676
50.374,2.28337,1.44673
50.375,2.28334,1.44671
50.376,2.2833,1.44669
50.377,2.28327,1.44666
50.378,2.28323,1.44664
50.379,2.2832,1.44662
50.38,2.28316,1.4466
50.381,2.28313,1.44657
50.382,2.28309,1.44655
50.383,2.28306,1.44653
50.384,2.28302,1.4465
50.385,2.28299,1.44648
50.386,2.28295,1.44646
50.387,2.28292,1.44644
50.388,2.28288,1.44641
50.389,2.28285,1.44639
50.39,2.28281,1.44637
50.391,2.28278,1.44634
50.392,2.28274,1.44632
50.393,2.28271,1.4463
50.394,2.28267,1.44628
50.395,2.28264,1.44625
50.396,2.2826,1.44623
50.397,2.28256,1.44621
50.398,2.28253,1.44618
50.399,2.28249,1.44616
50.4,2.28246,1.44614
50.401,2.28242,1.44612
50.402,2.28239,1.44609
50.403,2.28235,1.44607
50.404,2.28232,1.44605
50.405,2.28228,1.44602
50.406,2.28225,1.446
50.407,2.28221,1.44598
50.408,2.28218,1.44596
50.409,2.28214,1.44593
50.41,2.28211,1.44591
50.411,2.28207,1.44589
50.412,2.28204,1.44586
50.413,2.282,1.44584
50.414,2.28197,1.44582
50.415,2.28193,1.4458
50.416,2.2819,1.44577
50.417,2.28186,1.44575
50.418,2.28183,1.44573
50.419,2.28179,1.4457
50.42,2.28176,1.44568
50.421,2.28172,1.44566
50.422,2.28169,1.44564
50.423,2.28165,1.44561
50.424,2.28162,1.44559
50.425,2.28158,1.44557
50.426,2.28155,1.44554
50.427,2.28151,1.44552
50.428,2.28148,1.4455
50.429,2.28144,1.44548
50.43,2.28141,1.44545
50.431,2.28137,1.44543
50.432,2.28134,1.44541
50.433,2.2813,1.44538
50.434,2.28127,1.44536
50.435,2.28123,1.44534
50.436,2.2812,1.44532
50.437,2.28116,1.44529
50.438,2.28113,1.44527
50.439,2.28109,1.44525
50.44,2.28106,1.44522
50.441,2.28102,1.4452
50.442,2.28099,1.44518
50.443,2.28095,1.44516
50.444,2.28092,1.44513
50.445,2.28088,1.44511
50.446,2.28085,1.44509
50.447,2.28081,1.44506
50.448,2.28078,1.44504
50.449,2.28074,1.44502
50.45,2.28071,1.445
50.451,2.28067,1.44497
50.452,2.28064,1.44495
50.453,2.2806,1.44493
50.454,2.28057,1.4449
50.455,2.28053,1.44488
50.456,2.2805,1.44486
50.457,2.28046,1.44484
50.458,2.28043,1.44481
50.459,2.28039,1.44479
50.46,2.28036,1.44477
50.461,2.28032,1.44475
50.462,2.28029,1.44472
50.463,2.28025,1.4447
50.464,2.28022,1.44468
50.465,2.28018,1.44465
50.466,2.28015,1.44463
50.467,2.28011,1.44461
50.468,2.28008,1.44459
50.469,2.28004,1.44456
50.47,2.28001,1.44454
50.471,2.27997,1.44452
50.472,2.27994,1.44449
50.473,2.2799,1.44447
50.474,2.27987,1.44445
50.475,2.27983,1.44443
50.476,2.2798,1.4444
50.477,2.27977,1.44438
50.478,2.27973,1.44436
50.479,2.2797,1.44433
50.48,2.27966,1.44431
50.481,2.27963,1.44429
50.482,2.27959,1.44427
50.483,2.27956,1.44424
50.484,2.27952,1.44422
50.485,2.27949,1.4442
50.486,2.27945,1.44417
50.487,2.27942,1.44415
50.488,2.27938,1.44413
50.489,2.27935,1.44411
50.49,2.27931,1.44408
50.491,2.27928,1.44406
50.492,2.27924,1.44404
50.493,2.27921,1.44402
50.494,2.27917,1.44399
50.495,2.27914,1.44397
50.496,2.2791,1.44395
50.497,2.27907,1.44392
50.498,2.27903,1.4439
50.499,2.279,1.44388
50.5,2.27896,1.44386
50.501,2.27893,1.44383
50.502,2.27889,1.44381
50.503,2.27886,1.44379
50.504,2.27882,1.44376
50.505,2.27879,1.44374
50.506,2.27875,1.44372
50.507,2.27872,1.4437
50.508,2.27868,1.44367
50.509,2.27865,1.44365
50.51,2.27861,1.44363
50.511,2.27858,1.44361
50.512,2.27854,1.44358
50.513,2.27851,1.44356
50.514,2.27847,1.44354
50.515,2.27844,1.44351
50.516,2.2784,1.44349
50.517,2.27837,1.44347
50.518,2.27833,1.44345
50.519,2.2783,1.44342
50.52,2.27826,1.4434
50.521,2.27823,1.44338
50.522,2.27819,1.44335
50.523,2.27816,1.44333
50.524,2.27812,1.44331
50.525,2.27809,1.44329
50.526,2.27805,1.44326
50.527,2.27802,1.44324
50.528,2.27798,1.44322
50.529,2.27795,1.4432
50.53,2.27791,1.44317
50.531,2.27788,1.44315
50.532,2.27784,1.44313
50.533,2.27781,1.4431
50.534,2.27778,1.44308
50.535,2.27774,1.44306
50.536,2.27771,1.44304
50.537,2.27767,1.44301
50.538,2.27764,1.44299
50.539,2.2776,1.44297
50.54,2.27757,1.44295
50.541,2.27753,1.44292
50.542,2.2775,1.4429
50.543,2.27746,1.44288
50.544,2.27743,1.44285
50.545,2.27739,1.44283
50.546,2.27736,1.44281
50.547,2.27732,1.44279
50.548,2.27729,1.44276
50.549,2.27725,1.44274
50.55,2.27722,1.44272
50.551,2.27718,1.44269
50.552,2.27715,1.44267
50.553,2.27711,1.44265
50.554,2.27708,1.44263
50.555,2.27704,1.4426
50.556,2.27701,1.44258
50.557,2.27697,1.44256
50.558,2.27694,1.44254
50.559,2.2769,1.44251
50.56,2.27687,1.44249
50.561,2.27683,1.44247
50.562,2.2768,1.44244
50.563,2.27676,1.44242
50.564,2.27673,1.4424
50.565,2.27669,1.44238
50.566,2.27666,1.44235
50.567,2.27662,1.44233
50.568,2.27659,1.44231
50.569,2.27656,1.44229
50.57,2.27652,1.44226
50.571,2.27649,1.44224
50.572,2.27645,1.44222
50.573,2.27642,1.44219
50.574,2.27638,1.44217
50.575,2.27635,1.44215
50.576,2.27631,1.44213
50.577,2.27628,1.4421
50.578,2.27624,1.44208
50.579,2.27621,1.44206
50.58,2.27617,1.44204
50.581,2.27614,1.44201
50.582,2.2761,1.44199
50.583,2.27607,1.44197
50.584,2.27603,1.44194
50.585,2.276,1.44192
50.586,2.27596,1.4419
50.587,2.27593,1.44188
50.588,2.27589,1.44185
50.589,2.27586,1.44183
50.59,2.27582,1.44181
50.591,2.27579,1.44179
50.592,2.27575,1.44176
50.593,2.27572,1.44174
50.594,2.27568,1.44172
50.595,2.27565,1.44169
50.596,2.27562,1.44167
50.597,2.27558,1.44165
50.598,2.27555,1.44163
50.599,2.27551,1.4416
50.6,2.27548,1.44158
50.601,2.27544,1.44156
50.602,2.27541,1.44154
50.603,2.27537,1.44151
50.604,2.27534,1.44149
50.605,2.2753,1.44147
50.606,2.27527,1.44145
50.607,2.27523,1.44142
50.608,2.2752,1.4414
50.609,2.27516,1.44138
50.61,2.27513,1.44135
50.611,2.27509,1.44133
50.612,2.27506,1.44131
50.613,2.27502,1.44129
50.614,2.27499,1.44126
50.615,2.27495,1.44124
50.616,2.27492,1.44122
50.617,2.27488,1.4412
50.618,2.27485,1.44117
50.619,2.27482,1.44115
50.62,2.27478,1.44113
50.621,2.27475,1.4411
50.622,2.27471,1.44108
50.623,2.27468,1.44106
50.624,2.27464,1.44104
50.625,2.27461,1.44101
50.626,2.27457,1.44099
50.627,2.27454,1.44097
50.628,2.2745,1.44095
50.629,2.27447,1.44092
50.63,2.27443,1.4409
50.631,2.2744,1.44088
50.632,2.27436,1.44086
50.633,2.27433,1.44083
50.634,2.27429,1.44081
50.635,2.27426,1.44079
50.636,2.27422,1.44076
50.637,2.27419,1.44074
50.638,2.27415,1.44072
50.639,2.27412,1.4407
50.64,2.27409,1.44067
50.641,2.27405,1.44065
50.642,2.27402,1.44063
50.643,2.27398,1.44061
50.644,2.27395,1.44058
50.645,2.27391,1.44056
50.646,2.27388,1.44054
50.647,2.27384,1.44052
50.648,2.27381,1.44049
50.649,2.27377,1.44047
50.65,2.27374,1.44045
50.651,2.2737,1.44042
50.652,2.27367,1.4404
50.653,2.27363,1.44038
50.654,2.2736,1.44036
50.655,2.27356,1.44033
50.656,2.27353,1.44031
50.657,2.27349,1.44029
50.658,2.27346,1.44027
50.659,2.27343,1.44024
50.66,2.27339,1.44022
50.661,2.27336,1.4402
50.662,2.27332,1.44018
50.663,2.27329,1.44015
50.664,2.27325,1.44013
50.665,2.27322,1.44011
50.666,2.27318,1.44008
50.667,2.27315,1.44006
50.668,2.27311,1.44004
50.669,2.27308,1.44002
50.67,2.27304,1.43999
50.671,2.27301,1.43997
50.672,2.27297,1.43995
50.673,2.27294,1.43993
50.674,2.2729,1.4399
50.675,2.27287,1.43988
50.676,2.27284,1.43986
50.677,2.2728,1.43984
50.678,2.27277,1.43981
50.679,2.27273,1.43979
50.68,2.2727,1.43977
50.681,2.27266,1.43975
50.682,2.27263,1.43972
50.683,2.27259,1.4397
50.684,2.27256,1.43968
50.685,2.27252,1.43965
50.686,2.27249,1.43963
50.687,2.27245,1.43961
50.688,2.27242,1.43959
50.689,2.27238,1.43956
50.69,2.27235,1.43954
50.691,2.27232,1.43952
50.692,2.27228,1.4395
50.693,2.27225,1.43947
50.694,2.27221,1.43945
50.695,2.27218,1.43943
50.696,2.27214,1.43941
50.697,2.27211,1.43938
50.698,2.27207,1.43936
50.699,2.27204,1.43934
50.7,2.272,1.43932
50.701,2.27197,1.43929
50.702,2.27193,1.43927
50.703,2.2719,1.43925
50.704,2.27186,1.43922
50.705,2.27183,1.4392
50.706,2.27179,1.43918
50.707,2.27176,1.43916
50.708,2.27173,1.43913
50.709,2.27169,1.43911
50.71,2.27166,1.43909
50.711,2.27162,1.43907
50.712,2.27159,1.43904
50.713,2.27155,1.43902
50.714,2.27152,1.439
50.715,2.27148,1.43898
50.716,2.27145,1.43895
50.717,2.27141,1.43893
50.718,2.27138,1.43891
50.719,2.27134,1.43889
50.72,2.27131,1.43886
50.721,2.27128,1.43884
50.722,2.27124,1.43882
50.723,2.27121,1.4388
50.724,2.27117,1.43877
50.725,2.27114,1.43875
50.726,2.2711,1.43873
50.727,2.27107,1.4387
50.728,2.27103,1.43868
50.729,2.271,1.43866
50.73,2.27096,1.43864
50.731,2.27093,1.43861
50.732,2.27089,1.43859
50.733,2.27086,1.43857
50.734,2.27082,1.43855
50.735,2.27079,1.43852
50.736,2.27076,1.4385
50.737,2.27072,1.43848
50.738,2.27069,1.43846
50.739,2.27065,1.43843
50.74,2.27062,1.43841
50.741,2.27058,1.43839
50.742,2.27055,1.43836
50.743,2.27051,1.43834
50.744,2.27048,1.43832
50.745,2.27044,1.4383
50.746,2.27041,1.43827
50.747,2.27037,1.43825
50.748,2.27034,1.43823
50.749,2.27031,1.43821
50.75,2.27027,1.43818
50.751,2.27024,1.43816
50.752,2.2702,1.43814
50.753,2.27017,1.43812
50.754,2.27013,1.43809
50.755,2.2701,1.43807
50.756,2.27006,1.43805
50.757,2.27003,1.43803
50.758,2.26999,1.438
50.759,2.26996,1.43798
50.76,2.26993,1.43796
50.761,2.26989,1.43793
50.762,2.26986,1.43791
50.763,2.26982,1.43789
50.764,2.26979,1.43787
50.765,2.26975,1.43784
50.766,2.26972,1.43782
50.767,2.26968,1.4378
50.768,2.26965,1.43778
50.769,2.26961,1.43775
50.77,2.26958,1.43773
50.771,2.26954,1.43771
50.772,2.26951,1.43769
50.773,2.26948,1.43766
50.774,2.26944,1.43764
50.775,2.26941,1.43762
50.776,2.26937,1.4376
50.777,2.26934,1.43757
50.778,2.2693,1.43755
50.779,2.26927,1.43753
50.78,2.26923,1.43751
50.781,2.2692,1.43748
50.782,2.26916,1.43746
50.783,2.26913,1.43744
50.784,2.2691,1.43741
50.785,2.26906,1.43739
50.786,2.26903,1.43737
50.787,2.26899,1.43735
50.788,2.26896,1.43732
50.789,2.26892,1.4373
50.79,2.26889,1.43728
50.791,2.26885,1.43726
50.792,2.26882,1.43723
50.793,2.26878,1.43721
50.794,2.26875,1.43719
50.795,2.26872,1.43717
50.796,2.26868,1.43714
50.797,2.26865,1.43712
50.798,2.26861,1.4371
50.799,2.26858,1.43708
50.8,2.26854,1.43705
50.801,2.26851,1.43703
50.802,2.26847,1.43701
50.803,2.26844,1.43699
50.804,2.2684,1.43696
50.805,2.26837,1.43694
50.806,2.26834,1.43692
50.807,2.2683,1.43689
50.808,2.26827,1.43687
50.809,2.26823,1.43685
50.81,2.2682,1.43683
50.811,2.26816,1.4368
50.812,2.26813,1.43678
50.813,2.26809,1.43676
50.814,2.26806,1.43674
50.815,2.26802,1.43671
50.816,2.26799,1.43669
50.817,2.26796,1.43667
50.818,2.26792,1.43665
50.819,2.26789,1.43662
50.82,2.26785,1.4366
50.821,2.26782,1.43658
50.822,2.26778,1.43656
50.823,2.26775,1.43653
50.824,2.26771,1.43651
50.825,2.26768,1.43649
50.826,2.26764,1.43647
50.827,2.26761,1.43644
50.828,2.26758,1.43642
50.829,2.26754,1.4364
50.83,2.26751,1.43638
50.831,2.26747,1.43635
50.832,2.26744,1.43633
50.833,2.2674,1.43631
50.834,2.26737,1.43629
50.835,2.26733,1.43626
50.836,2.2673,1.43624
50.837,2.26727,1.43622
50.838,2.26723,1.4362
50.839,2.2672,1.43617
50.84,2.26716,1.43615
50.841,2.26713,1.43613
50.842,2.26709,1.4361
50.843,2.26706,1.43608
50.844,2.26702,1.43606
50.845,2.26699,1.43604
50.846,2.26695,1.43601
50.847,2.26692,1.43599
50.848,2.26689,1.43597
50.849,2.26685,1.43595
50.85,2.26682,1.43592
50.851,2.26678,1.4359
50.852,2.26675,1.43588
50.853,2.26671,1.43586
50.854,2.26668,1.43583
50.855,2.26664,1.43581
50.856,2.26661,1.43579
50.857,2.26658,1.43577
50.858,2.26654,1.43574
50.859,2.26651,1.43572
50.86,2.26647,1.4357
50.861,2.26644,1.43568
50.862,2.2664,1.43565
50.863,2.26637,1.43563
50.864,2.26633,1.43561
50.865,2.2663,1.43559
50.866,2.26627,1.43556
50.867,2.26623,1.43554
50.868,2.2662,1.43552
50.869,2.26616,1.4355
50.87,2.26613,1.43547
50.871,2.26609,1.43545
50.872,2.26606,1.43543
50.873,2.26602,1.43541
50.874,2.26599,1.43538
50.875,2.26596,1.43536
50.876,2.26592,1.43534
50.877,2.26589,1.43532
50.878,2.26585,1.43529
50.879,2.26582,1.43527
50.88,2.26578,1.43525
50.881,2.26575,1.43523
50.882,2.26571,1.4352
50.883,2.26568,1.43518
50.884,2.26565,1.43516
50.885,2.26561,1.43514
50.886,2.26558,1.43511
50.887,2.26554,1.43509
50.888,2.26551,1.43507
50.889,2.26547,1.43505
50.89,2.26544,1.43502
50.891,2.2654,1.435
50.892,2.26537,1.43498
50.893,2.26534,1.43496
50.894,2.2653,1.43493
50.895,2.26527,1.43491
50.896,2.26523,1.43489
50.897,2.2652,1.43487
50.898,2.26516,1.43484
50.899,2.26513,1.43482
50.9,2.26509,1.4348
50.901,2.26506,1.43478
50.902,2.26503,1.43475
50.903,2.26499,1.43473
50.904,2.26496,1.43471
50.905,2.26492,1.43469
50.906,2.26489,1.43466
50.907,2.26485,1.43464
50.908,2.26482,1.43462
50.909,2.26478,1.4346
50.91,2.26475,1.43457
50.911,2.26472,1.43455
50.912,2.26468,1.43453
50.913,2.26465,1.43451
50.914,2.26461,1.43448
50.915,2.26458,1.43446
50.916,2.26454,1.43444
50.917,2.26451,1.43442
50.918,2.26447,1.43439
50.919,2.26444,1.43437
50.92,2.26441,1.43435
50.921,2.26437,1.43433
50.922,2.26434,1.4343
50.923,2.2643,1.43428
50.924,2.26427,1.43426
50.925,2.26423,1.43424
50.926,2.2642,1.43421
50.927,2.26417,1.43419
50.928,2.26413,1.43417
50.929,2.2641,1.43415
50.93,2.26406,1.43412
50.931,2.26403,1.4341
50.932,2.26399,1.43408
50.933,2.26396,1.43406
50.934,2.26392,1.43403
50.935,2.26389,1.43401
50.936,2.26386,1.43399
50.937,2.26382,1.43397
50.938,2.26379,1.43394
50.939,2.26375,1.43392
50.94,2.26372,1.4339
50.941,2.26368,1.43388
50.942,2.26365,1.43385
50.943,2.26362,1.43383
50.944,2.26358,1.43381
50.945,2.26355,1.43379
50.946,2.26351,1.43376
50.947,2.26348,1.43374
50.948,2.26344,1.43372
50.949,2.26341,1.4337
50.95,2.26337,1.43367
50.951,2.26334,1.43365
50.952,2.26331,1.43363
50.953,2.26327,1.43361
50.954,2.26324,1.43358
50.955,2.2632,1.43356
50.956,2.26317,1.43354
50.957,2.26313,1.43352
50.958,2.2631,1.43349
50.959,2.26307,1.43347
50.96,2.26303,1.43345
50.961,2.263,1.43343
50.962,2.26296,1.4334
50.963,2.26293,1.43338
50.964,2.26289,1.43336
50.965,2.26286,1.43334
50.966,2.26283,1.43331
50.967,2.26279,1.43329
50.968,2.26276,1.43327
50.969,2.26272,1.43325
50.97,2.26269,1.43322
50.971,2.26265,1.4332
50.972,2.26262,1.43318
50.973,2.26258,1.43316
50.974,2.26255,1.43313
50.975,2.26252,1.43311
50.976,2.26248,1.43309
50.977,2.26245,1.43307
50.978,2.26241,1.43304
50.979,2.26238,1.43302
50.98,2.26234,1.433
50.981,2.26231,1.43298
50.982,2.26228,1.43295
50.983,2.26224,1.43293
50.984,2.26221,1.43291
50.985,2.26217,1.43289
50.986,2.26214,1.43287
50.987,2.2621,1.43284
50.988,2.26207,1.43282
50.989,2.26204,1.4328
50.99,2.262,1.43278
50.991,2.26197,1.43275
50.992,2.26193,1.43273
50.993,2.2619,1.43271
50.994,2.26186,1.43269
50.995,2.26183,1.43266
50.996,2.2618,1.43264
50.997,2.26176,1.43262
50.998,2.26173,1.4326
50.999,2.26169,1.43257
51,2.26166,1.43255
51.001,2.26162,1.43253
51.002,2.26159,1.43251
51.003,2.26156,1.43248
51.004,2.26152,1.43246
51.005,2.26149,1.43244
51.006,2.26145,1.43242
51.007,2.26142,1.43239
51.008,2.26138,1.43237
51.009,2.26135,1.43235
51.01,2.26132,1.43233
51.011,2.26128,1.4323
51.012,2.26125,1.43228
51.013,2.26121,1.43226
51.014,2.26118,1.43224
51.015,2.26114,1.43221
51.016,2.26111,1.43219
51.017,2.26108,1.43217
51.018,2.26104,1.43215
51.019,2.26101,1.43212
51.02,2.26097,1.4321
51.021,2.26094,1.43208
51.022,2.2609,1.43206
51.023,2.26087,1.43204
51.024,2.26084,1.43201
51.025,2.2608,1.43199
51.026,2.26077,1.43197
51.027,2.26073,1.43195
51.028,2.2607,1.43192
51.029,2.26066,1.4319
51.03,2.26063,1.43188
51.031,2.2606,1.43186
51.032,2.26056,1.43183
51.033,2.26053,1.43181
51.034,2.26049,1.43179
51.035,2.26046,1.43177
51.036,2.26042,1.43174
51.037,2.26039,1.43172
51.038,2.26036,1.4317
51.039,2.26032,1.43168
51.04,2.26029,1.43165
51.041,2.26025,1.43163
51.042,2.26022,1.43161
51.043,2.26018,1.43159
51.044,2.26015,1.43156
51.045,2.26012,1.43154
51.046,2.26008,1.43152
51.047,2.26005,1.4315
51.048,2.26001,1.43148
51.049,2.25998,1.43145
51.05,2.25994,1.43143
51.051,2.25991,1.43141
51.052,2.25988,1.43139
51.053,2.25984,1.43136
51.054,2.25981,1.43134
51.055,2.25977,1.43132
51.056,2.25974,1.4313
51.057,2.25971,1.43127
51.058,2.25967,1.43125
51.059,2.25964,1.43123
51.06,2.2596,1.43121
51.061,2.25957,1.43118
51.062,2.25953,1.43116
51.063,2.2595,1.43114
